smiles,class_label,xrn
COc1cc([C@@H]2c3cc4c(cc3C[C@H](CO)[C@H]2NC(C)=O)OCO4)cc(OC)c1OC,POS,65223
O=c1cc(-c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2)oc2cc(O)cc(O)c12,POS,65285
O=c1c(O[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,POS,65311
COc1cc2c3c4n(c2cc1OC)C(=O)C[C@@H]1OCC=C2CN(CC3)C(=O)C[C@@H]2[C@H]41,POS,65453
O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,POS,65669
CC(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC(C)=O)[C@@H]1OC(C)=O,NEG,65789
O=c1c2cc(O)c(O)cc2oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,POS,65853
CCN(CC)C(=O)N[C@H]1[C@H](c2cc(OC)c(OC)c(OC)c2)c2cc3c(cc2C[C@@H]1C)OCO3,POS,66404
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,NEG,66621
O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,POS,66651
CCOC(=O)c1c([C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](COC(C)=O)OC(C)=O)coc1C,NEG,66729
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21,NEG,66743
CC(=O)O[C@H]1[C@H]2O[C@]23[C@@H]2CC[C@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]2CC[C@]3(C)[C@H]1c1ccc(=O)oc1,POS,66901
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,POS,66982
CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@H](OC(C)=O)[C@@H]1OC(C)=O,NEG,67493
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c12,NEG,67698
O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12,POS,67796
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,NEG,67944
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O,POS,68135
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,POS,68256
CC(=O)c1c(O)cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1O,POS,68747
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c12,NEG,68946
O=C1/C(=C/c2ccc(O)c(O)c2)Oc2c1ccc(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O,POS,69357
O=c1cc(-c2ccc(O)c(O)c2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12,POS,69376
CC[C@H](C)[C@@H](OC(C)=O)[C@@H](C)C1=CC(=O)C2=C(O[C@]3(C)CC[C@H]4O[C@@H](C(C)(C)O)CC[C@]4(C)C3=C2)C1=O,POS,69766
C[C@@H]1O[C@@H](Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O,POS,69806
C[C@@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3[C@H](O)C[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)[C@H](O)[C@H](O)[C@H]1O,NEG,69890
C[C@]12CC[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,NEG,70004
COc1cc(O)cc2oc(-c3ccc(O)c(O)c3)c(O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)c(=O)c12,POS,70025
COc1ccc(C[C@H](N)C(=O)N[C@H]2[C@@H](O)[C@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1,NEG,70234
O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,POS,70480
O=C(O[C@H]1[C@H](Oc2ccccc2COC(=O)c2ccccc2O)O[C@H](CO)[C@@H](O)[C@@H]1O)c1ccccc1,POS,70777
C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@@H](C5=CC(=O)OC5)[C@@H](OC=O)C[C@]43O)C2)C[C@H](O)[C@@H]1O,NEG,70815
O=C1OC2(c3cc(I)c(O)c(I)c3Oc3c2cc(I)c(O)c3I)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,POS,71002
CC1(C)O[C@H]2CC(=O)OC[C@@]23C1=C(O)C(=O)[C@]1(C)[C@@H]3CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@]321,NEG,71037
C[C@]12CC[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@@]1(O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,NEG,71172
C[C@]12CC[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)[C@@H](O)C[C@]12O,NEG,71209
CC(C)=CCc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c2c(=O)c(O)c(-c3ccc(O)cc3)oc12,POS,71819
COc1cc(-c2coc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(OC)c(O)c3c2=O)cc(O)c1OC,POS,71893
Cc1c([C@H](C)[C@@H]2NC[C@@H](C)C[C@H]2O)ccc2c1C[C@H]1[C@H]2CC=C2C[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@@]21C,NEG,71979
CC1=C2C(=O)[C@H]3[C@@H](CC=C4C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,NEG,72750
Cc1ccc2c(c1O)C(=O)c1ccc(O[C@@H]3O[C@H](CO[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)c(O)c1C2=O,NEG,72805
C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c(C(=O)/C=C/c4ccc(O)cc4)c(O)c3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,POS,73503
COc1ccc(/C=C/C(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1,POS,73686
C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc4c3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,POS,73879
C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@H](O)[C@H]1O,POS,73958
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1,POS,74219
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc3O2)cc1,NEG,74301
C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@H](O)[C@H]1O,POS,74580
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(=O)cc(-c5ccc(O)c(O)c5)oc4c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,POS,74597
C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2OC(=O)c2c(O)cc(O)cc2-c2cccc(O)c2)OC=C2C(=O)OCC[C@H]21,POS,74677
C=CC1=C(C)/C(=C/C2=N/C(=C\c3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)OC)C(CCC(=O)OC)=C2C)NC1=O,POS,74846
COc1cc(/C=C/COC(C)=O)cc(OC)c1O[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,NEG,74861
COc1ccc2cc1-c1cc(ccc1O)C[C@H]1c3cc4c(cc3CCN1C)Oc1c(OC)cc3c(c1O4)[C@@H](C2)N(C)CC3,POS,75035
C=Cc1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C(=O)OC4=O)[C@@H](CCC(=O)OC)[C@@H]3C,POS,75047
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,POS,75140
CC(C)[C@H]1C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)O[C@H](C(C)C)C(=O)N1C,NEG,75191
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,POS,75455
O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,POS,75710
CC(C)C[C@H]1C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)O[C@H](C(C)C)C(=O)N1C,NEG,75730
COc1cc2c3c(c1OC)Oc1ccc(cc1)C[C@@H]1c4c(cc(OC)c(OC)c4Oc4ccc(cc4)C[C@H]3N(C)CC2)CCN1C,NEG,75748
O=C(OC[C@@H]1C[C@@H](OC(=O)c2ccccc2)[C@H](n2cnc3c(N(C(=O)c4ccccc4)C(=O)c4ccccc4)ncnc32)O1)c1ccccc1,NEG,75893
COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2cc(OC)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)cc(OC)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,NEG,76745
COc1cc(C(=O)O[C@@H]2O[C@@H]3COC(=O)c4cc(OC)c(OC)c(OC)c4-c4c(cc(OC)c(OC)c4OC)C(=O)O[C@H]([C@H]2OC)[C@@H]3OC)cc(OC)c1OC,NEG,77363
O=C(OC[C@H]1O[C@@H](n2cnc3c(N(C(=O)c4ccccc4)C(=O)c4ccccc4)ncnc32)[C@H](OC(=O)c2ccccc2)[C@@H]1OC(=O)c1ccccc1)c1ccccc1,NEG,77435
COc1cc(O)c2c(=O)c(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H]4O)[C@H](O)[C@H](O)[C@H]3O)c(-c3ccc(O)c(O)c3)oc2c1,POS,77633
CCOC(=O)C1=C(C)/C(=C(\c2ccc(/C(=C3/N=C(C)C(C(=O)OCC)=C3C)c3[nH]c(C)c(C(=O)OCC)c3C)cc2)c2[nH]c(C)c(C(=O)OCC)c2C)N=C1C,POS,77776
CC(=O)Oc1cc(OC(C)=O)c2c(c1)O[C@H](c1cc(OC(C)=O)c(OC(C)=O)c(OC(C)=O)c1)[C@H](OC(=O)c1cc(OC(C)=O)c(OC(C)=O)c(OC(C)=O)c1)C2,NEG,78154
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,POS,78264
CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2CC(=O)CCN2C(=O)[C@H](Cc2ccc(N(C)C)cc2)N(C)C(=O)[C@@H]2CCCN2C1=O,POS,78387
CC(/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,POS,78445
COC1=C[C@@H]2[C@@H]3Cc4c(-c5cc(OC)c(O)c6c5C[C@H]5[C@H]7C=C(OC)C(=O)C[C@@]67CCN5C)cc(OC)c(O)c4[C@]2(CCN3C)CC1=O,NEG,79224
CC(=O)OC[C@H]1O[C@@H](n2cnc3c2c(=O)n(C)c(=O)n3C)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,NEG,79645
O=C(O)c1ccc[nH]1,NEG,80825
O=C(O)C[C@H]1C=CC(=O)O1,NEG,81227
CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,NEG,81569
Nc1n[nH]c(=S)s1,POS,81728
O=C1NC(=O)[C@H](O)[C@H]1O,NEG,82103
O=C1O[C@@H](CO)C(O)=C1O,NEG,82334
c1ccc2c(c1)Sc1ccccc1S2,NEG,83046
O/N=C/c1ccc2c(c1)OCO2,POS,83663
CC(C(=O)O)c1c[nH]c2ccccc12,NEG,83991
O=C1CNC(=O)[C@H](Cc2ccccc2)N1,NEG,84506
CC(=O)N1C=C([C@H]2CCCCN2)CCC1,NEG,84618
O=c1c2ccccc2nc2n1CCC2O,NEG,84777
COc1cc2c(cc1OC)C(CO)NCC2,NEG,84859
COc1cc2c(c(OC)c1)C(=O)O[C@H](C)C2,POS,84869
COC1=C(O)C(=O)O[C@@H]1[C@@H](O)CO,NEG,84969
O=C1C[C@@H](c2ccccc2)Oc2ccccc21,POS,85288
CC[C@@]1(c2ccccc2)NC(=O)NC1=O,NEG,85311
COC(=O)/C=C(\C(=O)OC)c1ccc(C)[nH]1,POS,85635
OC[C@@H](O)[C@H](O)[C@H](O)c1cnc2ccccc2n1,POS,85806
CC(C)(O)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1,POS,85844
O=C1CNC(=O)[C@H](Cc2ccc(O)cc2)N1,NEG,86010
O[C@@H]1C[C@H](c2ccccc2)Oc2ccccc21,POS,86156
NC(Cc1c[nH]c2ccccc12)C(=O)O,POS,86196
C[C@@H](C(=O)O)N1C(=O)c2ccccc2C1=O,NEG,86454
O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)CN1,NEG,86483
COc1cccc2c1C(=O)C1=C(C[C@H](C)O[C@@H]1C)C2=O,POS,87122
OC[C@H]1O[C@@H](OCc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,NEG,87471
C[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)c1nc2ccccc2[nH]1,NEG,87508
Oc1ccc([C@H]2COc3cc(O)ccc3C2)cc1,NEG,87752
Cc1c2c(cc3c1[nH]c1ccccc13)C(C)N(C)CC2,POS,88029
CCOC(=O)[C@H](C)N1C(=O)c2ccccc2C1=O,NEG,88063
COc1cc(O)cc2c1CC[C@@H](c1ccccc1)O2,NEG,88113
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,POS,88554
CN1C[C@@H](N)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,POS,88601
OC[C@@H](O)[C@H](O)[C@@H](O)c1cnn(-c2ccccc2)n1,NEG,88720
O=C1OC(C2OC(=O)c3ccccc32)c2ccccc21,NEG,88754
C=Cc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,NEG,88767
O=C1C[C@@H](c2ccccc2)Oc2cc(O)cc(O)c21,POS,88951
O[C@H]1[C@H](O)CO[C@H]1c1cnn(-c2ccccc2)n1,NEG,89220
CC1=C2[C@H]3OC(=O)[C@@H](C)[C@@H]3CC[C@@](C)(O)[C@@H]2CC1=O,NEG,89409
CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,POS,89473
Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)nc1NN,NEG,89652
Nc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,POS,89669
COc1ccc([C@@H]2CC(=O)c3ccc(O)cc3O2)cc1,POS,89880
CC(=O)c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,NEG,90049
Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O,NEG,90164
COc1cc(O)c2c(c1)OC(c1ccccc1)CC2=O,POS,90360
Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccccc1)O2,NEG,90361
CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(C)=O,NEG,90393
COC(=O)C(Cc1c[nH]c2ccccc12)NC(C)=O,POS,90397
C[C@H]1[C@H]2CC[C@H]3[C@@H]4C[C@@H](O)[C@@]5(O)C[C@@H](N(C)C)CC[C@]5(C)[C@H]4CC[C@]23CN1C,NEG,90402
Cc1cn([C@H]2OC[C@@H](O)[C@@H](O)[C@@H]2O)c(=O)[nH]c1=O,NEG,90621
COc1c(C)c(O)c2c(c1C)O[C@H](c1ccccc1)CC2=O,POS,90681
O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,POS,90741
COc1ccc(C2COc3cc(OC)ccc3C2=O)cc1,POS,90746
COc1ccc2c(c1)O[C@H](c1ccc(O)cc1)CC2=O,POS,90804
CC(C)(O)C(O)COc1c2ccoc2cc2oc(=O)ccc12,POS,90950
Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,NEG,91015
Oc1ccc2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,NEG,91218
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,POS,91230
CC1(C)O[C@@H]2[C@@H](CO[C@H]2c2cnn(-c3ccccc3)n2)O1,NEG,91424
CCOC(=O)c1c(C)nc(C)c(C(=O)OCC)c1-c1ccccc1,NEG,91530
COc1cc(O)c2c(c1OC)O[C@H](c1ccccc1)CC2=O,POS,91580
O=C1Oc2ccccc2[C@@H]2[C@H]1[C@@H]1C(=O)Oc3ccccc3[C@@H]12,NEG,91887
O=C(C[C@@H]1NCCC[C@H]1O)Cn1cnc2ccccc2c1=O,POS,91891
COc1ccc(-c2oc3ccccc3c(=O)c2O)cc1OC,POS,92016
COc1cc2c(c(O)c1C)C(=O)CC(c1ccccc1)O2,POS,92123
COc1cc(OC)c2c(c1)OC(c1ccccc1)CC2=O,POS,92125
COc1c2c(cc(O)c1C(=O)/C=C/c1ccccc1)OC(C)(C)C=C2,POS,92281
O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O,POS,92361
COc1cc(O)c2c(c1)OC(c1ccc(O)cc1)CC2=O,NEG,92468
COC(=O)c1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,NEG,92606
N#C[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccc(O)cc1,NEG,92611
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,POS,92760
Cc1cc(O)c(C)c2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,POS,93070
O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O,POS,93548
COc1ccc2c(c1)-c1c3c(cc4c1C(C2)N(C)CC4)OCO3,POS,93570
O[C@H]1[C@H]2c3cc4c(cc3CN3CCC(=C[C@@H]1O)[C@H]23)OCO4,POS,93605
COc1cc2c(cc1O)[C@H](Cc1ccc(O)cc1)N(C)CC2,POS,93737
COc1cc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(O)c(OC)c2)ccc1O,POS,93883
Nc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,POS,93895
CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](N)[C@H]1O,NEG,93902
Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,POS,94012
COc1cc2c(cc1O)CC1NCCc3cc(OC)c(OC)c-2c31,POS,94032
COc1ccc2c(c1O)-c1c(O)c(OC)cc3c1[C@H](C2)N(C)CC3,POS,94033
COc1cc2c(cc1O)CC1c3c(cc(O)c(OC)c3-2)CCN1C,POS,94035
Cc1cc(O)cc2c1C(=O)Oc1cc3c(c(O)c1O2)C(=O)OC3,POS,94331
COc1c2ccoc2c(OC[C@@H](O)C(C)(C)O)c2oc(=O)ccc12,POS,94372
COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2ccc(O)c(OC)c2)ccc1O,NEG,94639
CN1CC[C@@H]2C[C@H](O)[C@H]3OC(=O)c4cc5c(cc4[C@H]3[C@@H]21)OCO5,POS,94711
COc1cc2c(cc1O)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C,POS,94790
COc1ccc2c(c1O)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,POS,94792
C[C@]12CC[C@H](O)C[C@@H]1CC[C@H]1C3=CC[C@H](C4=CC(=O)OC4)[C@@]3(C)CC[C@@H]12,NEG,94840
Nc1ccc(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)O)cc1,NEG,94889
CC(=O)O[C@@H]1[C@@H](OC(C)=O)[C@H](c2ccccc2)OC[C@H]1OC(C)=O,NEG,94896
COc1ccc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(OC)c(OC)c2)cc1OC,NEG,95101
COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1C(C2)N(C)CC3,POS,95208
COc1cc2c(cc1O)[C@@H]1Cc3ccc(OC)c(O)c3CN1CC2,NEG,95268
COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O,NEG,95280
COc1ccc([C@H]2Oc3cc(OC)cc(O)c3C(=O)[C@@H]2O)cc1,POS,95307
O=C1OC[C@H](Cc2ccc3c(c2)OCO3)[C@H]1Cc1ccc2c(c1)OCO2,NEG,95369
COc1cc2c3c(c1OC)-c1cc4c(cc1C[C@@H]3N(C)CC2)OCO4,POS,95473
COc1cc2c(cc1OC)-c1c3c(cc4c1C(C2)N(C)CC4)OCO3,POS,95475
COc1cc(OC)c2c(c1)O[C@H](c1ccc(OC)c(OC)c1)[C@H](O)C2,NEG,95563
COc1cc2c3c(c1O)-c1c(ccc(OC)c1OC)CC3N(C)CC2,POS,95570
COc1ccc([C@H]2Oc3cc(OC)cc(OC)c3C(=O)[C@@H]2O)cc1,POS,95646
COc1ccc(C[C@H]2c3cc(O)c(OC)cc3CCN2C)cc1O,NEG,95671
O=C1OC[C@H](Cc2ccc3c(c2)OCO3)/C1=C\c1ccc2c(c1)OCO2,POS,95800
O=C1OC[C@@H]2[C@@H](c3ccc(O)c(O)c3)c3cc(O)c(O)cc3C[C@@H]12,NEG,95983
COC1=CC(=O)C=C(C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,POS,95993
COc1cc2c(cc1O)CCN1Cc3c(ccc(OC)c3OC)CC21,POS,96003
CN1C[C@@]2(O)OCc3cc4c(cc3[C@]23C=C[C@H](O)C[C@H]13)OCO4,POS,96278
C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)CC[C@]12O,POS,96550
CO[C@@H]1C=C[C@@]23c4cc5c(cc4CO[C@]2(O)CN(C)[C@H]3C1)OCO5,NEG,96615
COc1cc2c(cc1OC)C1Cc3ccc4c(c3CN1CC2)OCO4,NEG,96678
COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4,NEG,96683
COc1ccc(CC2c3cc(OC)c(OC)cc3CCN2C)cc1OC,NEG,96751
COc1cc([C@H]2c3cc(O)c(OC)cc3C[C@H]3C(=O)OC[C@H]23)ccc1O,NEG,96949
COc1ccc([C@H]2c3cc(OC)c(OC)cc3C[C@@H]3COC[C@@H]32)cc1OC,NEG,96968
COc1cc2c(cc1OC)[C@H]1[C@@H](C)c3ccc(OC)c(OC)c3CN1CC2,NEG,96975
O=C(O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,NEG,96991
C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)OCC[C@H]21,NEG,97129
COc1cc(/C=C/CO)cc(OC)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,NEG,97166
Cn1c(=O)c2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n(C)c1=O,NEG,97260
COC(=O)C1=CO[C@H](C)[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,POS,97269
NC(=O)C1=CN(Cc2ccccc2)C=CC1C1C=CN(Cc2ccccc2)C=C1C(N)=O,POS,97361
